Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000179715,PCED1B,Gene Expression,0.06611403649736505,0.0,0.0,2122,0.40321193790488846,1716
ENSG00000186395,KRT10,Gene Expression,0.06611162131559158,0.0,0.0,11814,1.845956222330613,4836
ENSG00000119760,SUPT7L,Gene Expression,0.06609913114765083,0.0,0.0,18176,2.8705595949700693,5495
ENSG00000134086,VHL,Gene Expression,0.06609345805741361,0.0,0.0,19498,3.1770337468354275,5609
ENSG00000117153,KLHL12,Gene Expression,0.06608886222084952,0.0,0.0,15969,2.4779718212471553,5328
ENSG00000108511,HOXB6,Gene Expression,0.06608255412222758,0.0,0.0,894,0.1798454315988582,771
ENSG00000123908,AGO2,Gene Expression,0.0660409289127717,0.0,0.0,38219,6.183205964833215,6000
ENSG00000137106,GRHPR,Gene Expression,0.06603868531823104,0.0,0.0,34114,5.42750309182722,5956
ENSG00000160226,CFAP410,Gene Expression,0.0660150735980709,0.0,0.0,16170,2.6235178779972053,5353
ENSG00000126883,NUP214,Gene Expression,0.06601393055777424,0.0,0.0,19760,3.0640382074060186,5554
ENSG00000148288,GBGT1,Gene Expression,0.06601359512401304,0.0,0.0,2713,0.5287876468560992,2104
ENSG00000122484,RPAP2,Gene Expression,0.06601317926166927,0.0,0.0,13853,2.1640993933183394,5137
ENSG00000131023,LATS1,Gene Expression,0.06600061851171128,0.0,0.0,35323,5.541045097192575,5955
ENSG00000100568,VTI1B,Gene Expression,0.06597701537064614,0.0,0.0,29121,4.616344013944694,5860
ENSG00000163947,ARHGEF3,Gene Expression,0.06597296455589441,0.0,0.0,9594,1.5799570010954267,4515
ENSG00000101346,POFUT1,Gene Expression,0.06596129833043549,0.0,0.0,17461,2.755965534550599,5487
ENSG00000184470,TXNRD2,Gene Expression,0.06590503439632764,0.0,0.0,18535,2.8937968017635094,5505
ENSG00000103490,PYCARD,Gene Expression,0.06590119924749184,0.0,0.0,4565,0.8343185088321401,3033
ENSG00000089916,GPATCH2L,Gene Expression,0.0658946904658663,0.0,0.0,57062,9.169512108941067,6074
ENSG00000101109,STK4,Gene Expression,0.06587742969069327,0.0,0.0,28482,4.803961423734325,5938
ENSG00000188976,NOC2L,Gene Expression,0.06584715438406234,0.0,0.0,17741,2.8603885567799505,5472
ENSG00000115866,DARS,Gene Expression,0.06584363310345433,0.0,0.0,27128,4.293019822255784,5821
ENSG00000143207,COP1,Gene Expression,0.06583364257761871,0.0,0.0,19519,3.0881651055523105,5565
ENSG00000140104,CLBA1,Gene Expression,0.06581475024432133,0.0,0.0,7346,1.117407012293368,3951
ENSG00000067177,PHKA1,Gene Expression,0.06580977479729073,0.0,0.0,13827,2.1633951593868685,5145
ENSG00000163938,GNL3,Gene Expression,0.06578687343357068,0.0,0.0,33398,5.376026867991907,5941
ENSG00000163867,ZMYM6,Gene Expression,0.06575655541912899,0.0,0.0,13744,2.1842441630454577,5188
ENSG00000176022,B3GALT6,Gene Expression,0.06574550024885042,0.0,0.0,5911,0.9609885243268714,3481
ENSG00000169991,IFFO2,Gene Expression,0.06573991290765015,0.0,0.0,11485,1.9957363486492208,4926
ENSG00000095574,IKZF5,Gene Expression,0.0657307922296677,0.0,0.0,15990,2.5137978228063105,5340
ENSG00000140463,BBS4,Gene Expression,0.06572720632108799,0.0,0.0,14397,2.2528028657968124,5210
ENSG00000166265,CYYR1,Gene Expression,0.06571323123094214,0.0,0.0,3764,0.7151015964989814,2621
ENSG00000197712,FAM114A1,Gene Expression,0.06571241357064296,0.0,0.0,23085,3.8610941534897467,5834
ENSG00000069974,RAB27A,Gene Expression,0.06570709146218259,0.0,0.0,19263,3.3137245110281683,5669
ENSG00000148925,BTBD10,Gene Expression,0.06570144625078031,0.0,0.0,10983,1.739847227996257,4856
ENSG00000139718,SETD1B,Gene Expression,0.0656937635944583,0.0,0.0,21508,3.562413960503766,5754
ENSG00000127920,GNG11,Gene Expression,0.06568953395324649,0.0,0.0,9384,1.6563440943079746,4449
ENSG00000178473,UCN3,Gene Expression,0.0656856841607282,0.0,0.0,4693,0.7093830290202517,3024
ENSG00000130449,ZSWIM6,Gene Expression,0.06564799118885668,0.0,0.0,17207,2.8407755701899884,5505
ENSG00000011566,MAP4K3,Gene Expression,0.06562898091785259,0.0,0.0,21640,3.461555976077074,5673
ENSG00000197062,ZSCAN26,Gene Expression,0.06562488203277571,0.0,0.0,14996,2.3556381737355623,5291
ENSG00000105202,FBL,Gene Expression,0.06560027067285427,0.0,0.0,22519,3.61277664193106,5725
ENSG00000145715,RASA1,Gene Expression,0.06559786660066777,0.0,0.0,38314,6.072318102891821,5986
ENSG00000180957,PITPNB,Gene Expression,0.06558998181365845,0.0,0.0,45219,7.4068531254088885,6059
ENSG00000146540,C7orf50,Gene Expression,0.06558899116102292,0.0,0.0,27929,4.511696921826485,5892
ENSG00000147408,CSGALNACT1,Gene Expression,0.06556852011677439,0.0,0.0,6298,1.1200762985870667,3697
ENSG00000189060,H1F0,Gene Expression,0.06554853802124977,0.0,0.0,40886,6.517555281832466,6007
ENSG00000121680,PEX16,Gene Expression,0.06554627388851655,0.0,0.0,8143,1.3006532527217212,4125
ENSG00000099785,MARCH2,Gene Expression,0.06552973011372684,0.0,0.0,10158,1.7708949727709384,4732
ENSG00000232838,PET117,Gene Expression,0.06552217867939983,0.0,0.0,9952,1.5664534993500594,4621
ENSG00000135298,ADGRB3,Gene Expression,0.06550803044323229,0.0,0.0,5687,0.8737653170464207,3355
ENSG00000116670,MAD2L2,Gene Expression,0.06549589145464958,0.0,0.0,14859,2.3046656014220406,5209
ENSG00000105229,PIAS4,Gene Expression,0.06549078283261006,0.0,0.0,11887,1.8180742056359802,4865
ENSG00000103199,ZNF500,Gene Expression,0.06547510057706389,0.0,0.0,9399,1.5039315143196887,4444
ENSG00000145284,SCD5,Gene Expression,0.06547490472285511,0.0,0.0,3798,0.5970564917315279,2586
ENSG00000144597,EAF1,Gene Expression,0.06546560185516986,0.0,0.0,22311,3.4958150707837725,5666
ENSG00000173786,CNP,Gene Expression,0.06543800480148171,0.0,0.0,30283,4.732113795206824,5895
ENSG00000047617,ANO2,Gene Expression,0.06543649211025049,0.0,0.0,1055,0.2217393068467341,940
ENSG00000149600,COMMD7,Gene Expression,0.06541023731386908,0.0,0.0,25446,4.024608738025343,5790
ENSG00000132031,MATN3,Gene Expression,0.06539887379442194,0.0,0.0,1291,0.23666260353271226,1100
ENSG00000186687,LYRM7,Gene Expression,0.06539092522038961,0.0,0.0,9439,1.4592066169093703,4493
ENSG00000205084,TMEM231,Gene Expression,0.06536701272882717,0.0,0.0,11492,1.7881089111845956,4815
ENSG00000160908,ZNF394,Gene Expression,0.06535760272501379,0.0,0.0,13753,2.3298406626165584,5200
ENSG00000176396,EID2,Gene Expression,0.06534613747892755,0.0,0.0,9521,1.4642558224402418,4472
ENSG00000186001,LRCH3,Gene Expression,0.06534371896092504,0.0,0.0,40564,6.50227148885242,6010
ENSG00000143771,CNIH4,Gene Expression,0.06534256731369319,0.0,0.0,10535,1.6966440253824124,4794
ENSG00000145780,FEM1C,Gene Expression,0.06531452876302767,0.0,0.0,19360,3.0446879836572527,5559
ENSG00000129691,ASH2L,Gene Expression,0.06531297300440471,0.0,0.0,23153,3.643791127133806,5728
ENSG00000151611,MMAA,Gene Expression,0.06527580192509956,0.0,0.0,9318,1.4740747510777348,4515
ENSG00000182674,KCNB2,Gene Expression,0.06526731780874168,0.0,0.0,1334,0.21098135617757355,1088
ENSG00000284042,TAF11L6,Gene Expression,0.06526565991418298,0.0,0.0,7198,1.2263639317404238,4041
ENSG00000179593,ALOX15B,Gene Expression,0.06526372657162013,0.0,0.0,818,0.15993901741169445,732
ENSG00000197261,C6orf141,Gene Expression,0.0652431988399106,0.0,0.0,4684,0.7530022986606335,2996
ENSG00000197748,CFAP43,Gene Expression,0.06523952859117026,0.0,0.0,5332,0.8111068556364711,3293
ENSG00000156587,UBE2L6,Gene Expression,0.0652187860705115,0.0,0.0,15989,2.678858860306441,5394
ENSG00000181045,SLC26A11,Gene Expression,0.06521618583614283,0.0,0.0,12425,2.039741902095462,5030
ENSG00000089234,BRAP,Gene Expression,0.06520547231251787,0.0,0.0,19086,2.992764374380511,5549
ENSG00000049247,UTS2,Gene Expression,0.06513676882347652,0.0,0.0,1158,0.19985680931977146,851
ENSG00000103194,USP10,Gene Expression,0.06512500227435578,0.0,0.0,18607,2.8781365211435395,5509
ENSG00000184840,TMED9,Gene Expression,0.0651050271879625,0.0,0.0,30737,5.077239473768801,5990
ENSG00000122644,ARL4A,Gene Expression,0.065061578741574,0.0,0.0,4270,0.8021078455401305,2988
ENSG00000074047,GLI2,Gene Expression,0.06504265029461749,0.0,0.0,783,0.17377632581788474,715
ENSG00000205755,CRLF2,Gene Expression,0.0650421652101519,0.0,0.0,557,0.13298838769661697,510
ENSG00000138796,HADH,Gene Expression,0.06501852884269166,0.0,0.0,22501,3.516223497043046,5682
ENSG00000104228,TRIM35,Gene Expression,0.06501489341222323,0.0,0.0,8894,1.4291267235145366,4340
ENSG00000081721,DUSP12,Gene Expression,0.06501224797838867,0.0,0.0,13242,2.0579662004039156,5111
ENSG00000185800,DMWD,Gene Expression,0.0650042109632863,0.0,0.0,42118,6.745222810153855,6035
ENSG00000117643,MAN1C1,Gene Expression,0.06498082068176735,0.0,0.0,12502,2.0158095613487323,4992
ENSG00000141556,TBCD,Gene Expression,0.06496927894785888,0.0,0.0,27860,4.370343595512798,5827
ENSG00000168591,TMUB2,Gene Expression,0.06496911793216785,0.0,0.0,39541,6.309010579118202,6016
ENSG00000162627,SNX7,Gene Expression,0.0649368025445825,0.0,0.0,11129,1.748320868996654,4855
ENSG00000106009,BRAT1,Gene Expression,0.06491532129141848,0.0,0.0,14919,2.3287840931043826,5273
ENSG00000173638,SLC19A1,Gene Expression,0.06491384284741951,0.0,0.0,2054,0.3722320611035301,1667
ENSG00000101343,CRNKL1,Gene Expression,0.06489486371509795,0.0,0.0,21148,3.3016235670396856,5643
ENSG00000172543,CTSW,Gene Expression,0.06488438738809534,0.0,0.0,559,0.13914664674024357,519
ENSG00000176994,SMCR8,Gene Expression,0.06487407690282357,0.0,0.0,19198,2.996632147429788,5575
ENSG00000075914,EXOSC7,Gene Expression,0.06486086864355083,0.0,0.0,20661,3.234119096592336,5611
ENSG00000154263,ABCA10,Gene Expression,0.06483318990484385,0.0,0.0,9816,1.622580509221751,4643
ENSG00000126461,SCAF1,Gene Expression,0.0648263213848962,0.0,0.0,35810,5.697053437197564,5988
ENSG00000154845,PPP4R1,Gene Expression,0.0648209425660815,0.0,0.0,33358,5.34645043960133,5932
ENSG00000100302,RASD2,Gene Expression,0.06482050973597253,0.0,0.0,1451,0.2889312256424949,1249
ENSG00000141428,C18orf21,Gene Expression,0.06480688983831778,0.0,0.0,10453,1.6473230725350392,4711
ENSG00000148357,HMCN2,Gene Expression,0.06476897691461767,0.0,0.0,529,0.12733885718518356,488
ENSG00000170248,PDCD6IP,Gene Expression,0.06476340721814043,0.0,0.0,38283,6.152867833685479,6008
ENSG00000280165,PCDH20,Gene Expression,0.06472433243805557,0.0,0.0,814,0.179503514145846,739
ENSG00000156738,MS4A1,Gene Expression,0.0647106516173393,0.0,0.0,804,0.1695553686959551,697
ENSG00000168899,VAMP5,Gene Expression,0.06470288770418182,0.0,0.0,14399,2.4637518534119995,5276
ENSG00000144228,SPOPL,Gene Expression,0.06470115636907195,0.0,0.0,15806,2.4872322919534344,5346
ENSG00000134758,RNF138,Gene Expression,0.06469946180671325,0.0,0.0,18172,2.8853989027699503,5544
ENSG00000114503,NCBP2,Gene Expression,0.06469553902539443,0.0,0.0,41805,6.61414507955781,6017
ENSG00000100445,SDR39U1,Gene Expression,0.06468386900590836,0.0,0.0,37133,5.887988773370774,5959
ENSG00000173064,HECTD4,Gene Expression,0.06468298488467879,0.0,0.0,22965,3.61009338052319,5662
ENSG00000204713,TRIM27,Gene Expression,0.06465462938576508,0.0,0.0,36272,5.71510934508376,5975
ENSG00000135503,ACVR1B,Gene Expression,0.0646437890355647,0.0,0.0,20595,3.3115985093355675,5634
ENSG00000047188,YTHDC2,Gene Expression,0.06463039057314061,0.0,0.0,33204,5.273658625540142,5928
ENSG00000152348,ATG10,Gene Expression,0.06461673051825052,0.0,0.0,19207,3.0389909200936343,5584
ENSG00000139697,SBNO1,Gene Expression,0.06458796693193886,0.0,0.0,21857,3.414079491501951,5641
ENSG00000116521,SCAMP3,Gene Expression,0.0645492187245977,0.0,0.0,16110,2.4857011013247767,5342
ENSG00000129480,DTD2,Gene Expression,0.06451546141324378,0.0,0.0,8591,1.3497668893236352,4360
ENSG00000169410,PTPN9,Gene Expression,0.06451313970887758,0.0,0.0,19334,3.0830662741446,5570
ENSG00000135966,TGFBRAP1,Gene Expression,0.06450893047187717,0.0,0.0,19819,3.117624290525486,5561
ENSG00000198728,LDB1,Gene Expression,0.06450774747024693,0.0,0.0,70713,11.197791486425345,6113
ENSG00000122565,CBX3,Gene Expression,0.06450395539672245,0.0,0.0,20309,3.2516860350820016,5626
ENSG00000101654,RNMT,Gene Expression,0.06450117003255433,0.0,0.0,18924,2.984507849753408,5568
ENSG00000263465,SRSF8,Gene Expression,0.06447195529459318,0.0,0.0,25356,4.023695101833471,5815
ENSG00000062370,ZNF112,Gene Expression,0.0644620610727322,0.0,0.0,7004,1.0861157282396974,3946
ENSG00000043143,JADE2,Gene Expression,0.06444692768337722,0.0,0.0,6296,0.9996091816885061,3591
ENSG00000064201,TSPAN32,Gene Expression,0.0644400013297413,0.0,0.0,484,0.11867266877106977,462
ENSG00000152256,PDK1,Gene Expression,0.06441830812971655,0.0,0.0,16855,2.628736571145297,5383
ENSG00000105341,DMAC2,Gene Expression,0.06441813462529553,0.0,0.0,16867,2.6413945686063958,5402
ENSG00000025293,PHF20,Gene Expression,0.06441617815464117,0.0,0.0,22561,3.5549150083469945,5692
ENSG00000104361,NIPAL2,Gene Expression,0.06438895134208134,0.0,0.0,3557,0.6271704938689757,2512
ENSG00000205765,C5orf51,Gene Expression,0.06437093286090205,0.0,0.0,12159,1.9480865743226337,4951
ENSG00000175707,KDF1,Gene Expression,0.06435203694612668,0.0,0.0,6283,0.9425808303639703,3640
ENSG00000165868,HSPA12A,Gene Expression,0.0643427346335138,0.0,0.0,1167,0.21916484875072856,982
ENSG00000166170,BAG5,Gene Expression,0.06433403132406887,0.0,0.0,30629,4.84370273332302,5899
ENSG00000181788,SIAH2,Gene Expression,0.06432937151717678,0.0,0.0,9110,1.4396074569059703,4330
ENSG00000198585,NUDT16,Gene Expression,0.0643151949533656,0.0,0.0,15951,2.6404856274491904,5390
ENSG00000161999,JMJD8,Gene Expression,0.06431506844521885,0.0,0.0,15732,2.4736912205974058,5339
ENSG00000180758,GPR157,Gene Expression,0.0642825638946698,0.0,0.0,1452,0.27457625219911286,1260
ENSG00000168995,SIGLEC7,Gene Expression,0.06426816897115525,0.0,0.0,567,0.13735540823228826,522
ENSG00000006576,PHTF2,Gene Expression,0.06424168359346119,0.0,0.0,25202,4.104073235072049,5818
ENSG00000133477,FAM83F,Gene Expression,0.06422850062815849,0.0,0.0,4800,0.7282923770375556,3148
ENSG00000141646,SMAD4,Gene Expression,0.06422201501280043,0.0,0.0,37120,5.814331764740278,5998
ENSG00000137449,CPEB2,Gene Expression,0.0642177400556102,0.0,0.0,30982,5.008145504722916,5930
ENSG00000169245,CXCL10,Gene Expression,0.06420683794603155,0.0,0.0,646,0.12779870206535926,536
ENSG00000073464,CLCN4,Gene Expression,0.06418684547342675,0.0,0.0,10103,1.5531595870613388,4562
ENSG00000125124,BBS2,Gene Expression,0.06417159382419237,0.0,0.0,25599,4.035667624994684,5763
ENSG00000160712,IL6R,Gene Expression,0.06416741637143542,0.0,0.0,6542,1.1161120026945723,3811
ENSG00000147679,UTP23,Gene Expression,0.06416721378595296,0.0,0.0,20652,3.288348951056475,5648
ENSG00000184209,SNRNP35,Gene Expression,0.06416667853806877,0.0,0.0,20860,3.27908380630307,5624
ENSG00000119812,FAM98A,Gene Expression,0.06415263841592893,0.0,0.0,15074,2.3770781441892423,5307
ENSG00000122512,PMS2,Gene Expression,0.06414960794752246,0.0,0.0,9873,1.5321507546811164,4567
ENSG00000170581,STAT2,Gene Expression,0.06414836937307476,0.0,0.0,35959,5.823127665509457,5995
ENSG00000217128,FNIP1,Gene Expression,0.06414538859543625,0.0,0.0,41355,6.686059629701533,6037
ENSG00000089041,P2RX7,Gene Expression,0.06413703275492867,0.0,0.0,977,0.1982541243291552,843
ENSG00000103148,NPRL3,Gene Expression,0.06413409395805451,0.0,0.0,12410,1.942303232907866,4976
ENSG00000255112,CHMP1B,Gene Expression,0.0641337497587995,0.0,0.0,56447,9.082130955084164,6099
ENSG00000131127,ZNF141,Gene Expression,0.06412285506433062,0.0,0.0,11613,1.9097572809620935,4880
ENSG00000079257,LXN,Gene Expression,0.06411276578256922,0.0,0.0,17236,2.795729555314729,5451
ENSG00000104957,CCDC130,Gene Expression,0.06409030488653053,0.0,0.0,33326,5.3337737284587305,5952
ENSG00000135083,CCNJL,Gene Expression,0.06406775364526328,0.0,0.0,951,0.1876150993756564,862
ENSG00000112511,PHF1,Gene Expression,0.06405044745774233,0.0,0.0,61752,9.717071402145198,6084
ENSG00000120907,ADRA1A,Gene Expression,0.0640455664769862,0.0,0.0,1069,0.20998382799970167,973
ENSG00000247315,ZCCHC3,Gene Expression,0.06402252824144562,0.0,0.0,24139,3.8279941373183317,5742
ENSG00000196547,MAN2A2,Gene Expression,0.0640092878604011,0.0,0.0,31086,4.96258056011338,5917
ENSG00000177830,CHID1,Gene Expression,0.06400769121437702,0.0,0.0,43695,6.923492406324651,6025
ENSG00000183513,COA5,Gene Expression,0.06400352233048115,0.0,0.0,15965,2.502659416050901,5345
ENSG00000198964,SGMS1,Gene Expression,0.06398369501595431,0.0,0.0,10298,1.7358329426695969,4732
ENSG00000122756,CNTFR,Gene Expression,0.06395619948284025,0.0,0.0,567,0.11492035199581556,529
ENSG00000166924,NYAP1,Gene Expression,0.06394718282925922,0.0,0.0,2658,0.415029079997218,1964
ENSG00000139192,TAPBPL,Gene Expression,0.06390942660585777,0.0,0.0,12367,1.9472440267660014,4919
ENSG00000256525,POLG2,Gene Expression,0.06390361268662416,0.0,0.0,14860,2.381099393671517,5291
ENSG00000172943,PHF8,Gene Expression,0.06389055842458968,0.0,0.0,23164,3.6333761764500716,5696
ENSG00000113282,CLINT1,Gene Expression,0.06388557804560531,0.0,0.0,51703,8.28351360298674,6069
ENSG00000186834,HEXIM1,Gene Expression,0.0638735487211942,0.0,0.0,24433,3.90664010378412,5747
ENSG00000113319,RASGRF2,Gene Expression,0.06386363373539462,0.0,0.0,2383,0.4611746849455745,1893
ENSG00000181449,SOX2,Gene Expression,0.06386339565785056,0.0,0.0,1727,0.2802997478782873,1389
ENSG00000188811,NHLRC3,Gene Expression,0.0638624987459517,0.0,0.0,13165,2.0918449705167323,5087
ENSG00000111271,ACAD10,Gene Expression,0.06386017095813137,0.0,0.0,9429,1.455010028353331,4516
ENSG00000113719,ERGIC1,Gene Expression,0.06384905476043001,0.0,0.0,24233,3.842912744067264,5757
ENSG00000152133,GPATCH11,Gene Expression,0.06384495612194672,0.0,0.0,6964,1.1122400277829267,3992
ENSG00000168887,C2orf68,Gene Expression,0.06384411691507495,0.0,0.0,18843,2.982449176158075,5534
ENSG00000159110,IFNAR2,Gene Expression,0.0638428261592167,0.0,0.0,29147,4.6847705420536485,5891
ENSG00000126775,ATG14,Gene Expression,0.06383494928109658,0.0,0.0,19615,3.134252434524941,5569
ENSG00000119946,CNNM1,Gene Expression,0.06382700753388178,0.0,0.0,3859,0.6265292904610396,2689
ENSG00000104825,NFKBIB,Gene Expression,0.06381525455436808,0.0,0.0,4905,0.8295328671181821,3152
ENSG00000048140,TSPAN17,Gene Expression,0.06378049122423841,0.0,0.0,9910,1.5370979548885204,4579
ENSG00000160218,TRAPPC10,Gene Expression,0.06377813918466214,0.0,0.0,30354,4.806022629504066,5898
ENSG00000181396,OGFOD3,Gene Expression,0.06377642902138597,0.0,0.0,17272,2.7330675187295723,5411
ENSG00000184508,HDDC3,Gene Expression,0.06376588795271451,0.0,0.0,11140,1.7250895969338471,4810
ENSG00000214050,FBXO16,Gene Expression,0.06374425472353686,0.0,0.0,5248,0.7855989386785102,3314
ENSG00000242252,BGLAP,Gene Expression,0.06373905518396854,0.0,0.0,8287,1.3505846581638736,4223
ENSG00000163607,GTPBP8,Gene Expression,0.06373324905716922,0.0,0.0,8901,1.3999040967385659,4433
ENSG00000173875,ZNF791,Gene Expression,0.06372375033706239,0.0,0.0,10874,1.6901856633256263,4749
ENSG00000168066,SF1,Gene Expression,0.06368376146762128,0.0,0.0,40658,6.49094101837612,6014
ENSG00000197724,PHF2,Gene Expression,0.06367879103127656,0.0,0.0,41680,6.614072342141952,6031
ENSG00000055609,KMT2C,Gene Expression,0.06365366511046752,0.0,0.0,71650,11.425758981218127,6108
ENSG00000106682,EIF4H,Gene Expression,0.06355565641199769,0.0,0.0,63755,10.238010121198162,6117
ENSG00000166337,TAF10,Gene Expression,0.06349250997833746,0.0,0.0,23241,3.8808905030425396,5843
ENSG00000155957,TMBIM4,Gene Expression,0.06347056565096108,0.0,0.0,24557,3.943173960976776,5766
ENSG00000141627,DYM,Gene Expression,0.06344161943179968,0.0,0.0,45414,7.220989406902824,6029
ENSG00000188089,PLA2G4E,Gene Expression,0.06342280194968368,0.0,0.0,592,0.10516782243441555,524
ENSG00000105501,SIGLEC5,Gene Expression,0.06342235036822265,0.0,0.0,714,0.14442491844351424,655
ENSG00000158246,TENT5B,Gene Expression,0.06341230962649733,0.0,0.0,812,0.17557255457745297,729
ENSG00000163050,COQ8A,Gene Expression,0.0634098643908009,0.0,0.0,15370,2.4023800646496225,5238
ENSG00000074855,ANO8,Gene Expression,0.0633931757147189,0.0,0.0,16595,2.579499378738573,5348
ENSG00000110090,CPT1A,Gene Expression,0.0633629106932112,0.0,0.0,10862,1.853656192177299,4829
ENSG00000196182,STK40,Gene Expression,0.06336194383682248,0.0,0.0,48134,7.6317163325878825,6047
ENSG00000113583,C5orf15,Gene Expression,0.06335437555950639,0.0,0.0,24399,3.8176519847650976,5746
ENSG00000178802,MPI,Gene Expression,0.06335040551726848,0.0,0.0,13054,2.011294961518889,5015
ENSG00000227500,SCAMP4,Gene Expression,0.06332646277853037,0.0,0.0,28384,4.485267961766541,5868
ENSG00000107186,MPDZ,Gene Expression,0.06331427348328904,0.0,0.0,14996,2.570921389832201,5359
ENSG00000136153,LMO7,Gene Expression,0.06328170041458213,0.0,0.0,41454,6.764840956107772,6017
ENSG00000167461,RAB8A,Gene Expression,0.06327756024728513,0.0,0.0,33029,5.245754570091449,5955
ENSG00000168884,TNIP2,Gene Expression,0.06327235457243223,0.0,0.0,14501,2.4810132967344067,5330
ENSG00000007341,ST7L,Gene Expression,0.06327139837830457,0.0,0.0,14001,2.204819132788203,5206
ENSG00000163686,ABHD6,Gene Expression,0.06326702258720025,0.0,0.0,8010,1.212310246030185,4074
ENSG00000107938,EDRF1,Gene Expression,0.06326468167534724,0.0,0.0,16010,2.525907071158119,5366
ENSG00000108469,RECQL5,Gene Expression,0.06326309759878485,0.0,0.0,14299,2.2481288727357502,5181
ENSG00000273045,C2orf15,Gene Expression,0.06325817676756579,0.0,0.0,6574,1.0154004760597162,3763
ENSG00000215788,TNFRSF25,Gene Expression,0.06322139868093957,0.0,0.0,4046,0.755948910168775,2836
ENSG00000092978,GPATCH2,Gene Expression,0.06321811481303628,0.0,0.0,19984,3.156305321804229,5614
ENSG00000197885,NKIRAS1,Gene Expression,0.06321154179555807,0.0,0.0,14313,2.262297004998196,5200
ENSG00000134590,RTL8C,Gene Expression,0.06319619515329102,0.0,0.0,36844,5.9148443920703375,5988
ENSG00000149260,CAPN5,Gene Expression,0.06318613860652736,0.0,0.0,1183,0.2524748213777446,1053
ENSG00000108840,HDAC5,Gene Expression,0.06313586819463128,0.0,0.0,32432,5.1347015491062,5912
ENSG00000185404,SP140L,Gene Expression,0.06311200226586042,0.0,0.0,2608,0.4762631246749232,1988
ENSG00000140575,IQGAP1,Gene Expression,0.06309611295057074,0.0,0.0,39874,6.443567199304116,6023
ENSG00000105784,RUNDC3B,Gene Expression,0.06309285541392216,0.0,0.0,5301,0.807640120106175,3304
ENSG00000139631,CSAD,Gene Expression,0.06306612964233237,0.0,0.0,19432,3.1622994015623522,5604
ENSG00000166793,YPEL4,Gene Expression,0.06305656662880886,0.0,0.0,723,0.12304520695704677,606
ENSG00000135249,RINT1,Gene Expression,0.0630412964858168,0.0,0.0,17345,2.7230539501509794,5468
ENSG00000085511,MAP3K4,Gene Expression,0.06301832018882082,0.0,0.0,19518,3.1007991315344006,5603
ENSG00000256043,CTSO,Gene Expression,0.06298855929040434,0.0,0.0,14884,2.5159181246552476,5327
ENSG00000108262,GIT1,Gene Expression,0.06297983514327984,0.0,0.0,28310,4.503543918287146,5859
ENSG00000178386,ZNF223,Gene Expression,0.06295864075867875,0.0,0.0,9240,1.4425223258501887,4474
ENSG00000183615,FAM167B,Gene Expression,0.06293404727066511,0.0,0.0,2849,0.49387202798188234,2125
ENSG00000256087,ZNF432,Gene Expression,0.06292591650907864,0.0,0.0,10549,1.6410759780384965,4683
ENSG00000015153,YAF2,Gene Expression,0.06288455007458194,0.0,0.0,25489,4.1069447062556055,5829
ENSG00000177731,FLII,Gene Expression,0.06286930329988347,0.0,0.0,46665,7.717417780644168,6098
ENSG00000137601,NEK1,Gene Expression,0.06286442306715521,0.0,0.0,15240,2.3979776746025316,5287
ENSG00000214456,PLIN5,Gene Expression,0.06281366267218862,0.0,0.0,2173,0.3826232558009544,1773
ENSG00000163029,SMC6,Gene Expression,0.0628105235269557,0.0,0.0,14511,2.3008899255530006,5237
ENSG00000159685,CHCHD6,Gene Expression,0.06280609777642494,0.0,0.0,14301,2.245919848362606,5183
ENSG00000163075,CFAP221,Gene Expression,0.06280330695266066,0.0,0.0,6872,1.074010498451508,3861
ENSG00000138101,DTNB,Gene Expression,0.06280128168082241,0.0,0.0,15970,2.488405340738401,5305
ENSG00000100354,TNRC6B,Gene Expression,0.06280102291517659,0.0,0.0,37721,5.923760530849135,5984
ENSG00000182621,PLCB1,Gene Expression,0.06278068144537154,0.0,0.0,3155,0.5341210496208324,2315
ENSG00000100124,ANKRD54,Gene Expression,0.06277318227974471,0.0,0.0,13628,2.1320895524551244,5115
ENSG00000111653,ING4,Gene Expression,0.06275560763804068,0.0,0.0,18076,2.866421324578939,5512
ENSG00000198133,TMEM229B,Gene Expression,0.06274714037598891,0.0,0.0,3750,0.5775589529786148,2486
ENSG00000124275,MTRR,Gene Expression,0.06271985197328256,0.0,0.0,11982,1.9570816063523502,4949
ENSG00000107897,ACBD5,Gene Expression,0.0627178563418257,0.0,0.0,17526,2.78155874270758,5444
ENSG00000143321,HDGF,Gene Expression,0.06271704909320958,0.0,0.0,51559,8.08588794139431,6056
ENSG00000138311,ZNF365,Gene Expression,0.0627079092814715,0.0,0.0,1362,0.26766289760101225,1165
ENSG00000143862,ARL8A,Gene Expression,0.06268864699352936,0.0,0.0,55564,8.796245734888158,6070
ENSG00000122203,KIAA1191,Gene Expression,0.06268254618398073,0.0,0.0,13584,2.243727028406068,5140
ENSG00000163577,EIF5A2,Gene Expression,0.06266027700142894,0.0,0.0,1368,0.2773369885954689,1207
ENSG00000185129,PURA,Gene Expression,0.06264226398579424,0.0,0.0,29887,4.841027023663358,5941
ENSG00000165476,REEP3,Gene Expression,0.0626099496405044,0.0,0.0,19462,3.2730457794124925,5665
